AC,priority,label-val,between_connectivity,cluster
A0A8S0Q5T6,False,6251,0,0.0
G8PEU7,False,6252,0,0.0
A0A4Q2U570,False,6253,0,0.0
A0A1R1LLK7,False,6254,0,0.0
A0A3B6ER65,False,6255,0,0.0
A0A2N7W3J8,False,6256,0,0.0
A0A2T7TLB8,False,6257,0,0.0
T1DWD4,False,6258,0,0.0
A0A7I8L4Q3,False,6259,0,0.0
A0A923Q9Y0,False,6260,0,0.0
A0A098C209,False,6261,0,0.0
A0A1I6J6Z5,False,6262,0,0.0
A0A1G6H744,False,6263,0,0.0
A0A8C3JC72,False,6264,0,0.0
A0A7N6AIV9,False,6265,0,0.0
A0A5B0NMA9,False,6266,0,0.0
A0A2H3P6B8,False,6267,0,0.0
A0A6Q2WUI3,False,6268,0,0.0
E5A6I2,False,6269,0,0.0
A0A8C7IN34,False,6270,0,0.0
A0A177YLQ7,False,6271,0,0.0
A0A0P7BMK1,False,6272,0,0.0
A0A673ZI18,False,6273,0,0.0
A0A8H6WR56,False,6274,0,0.0
A0A2Y9NVQ9,False,6275,0,0.0
A0A7M3S268,False,6276,0,0.0
A0A0V0TVS9,False,6277,0,0.0
A0A0D2D6N3,False,6278,0,0.0
A0A4W6EJY1,False,6279,0,0.0
S3CI81,False,6280,0,0.0
A0A8H8TV31,False,6281,0,0.0
A0A411E8Z7,False,6282,0,0.0
A0A6P8SWI9,False,6283,0,0.0
A0A1L9R7R2,False,6284,0,0.0
A0A7L2D9G6,False,6285,0,0.0
A0A2P4XWJ8,False,6286,0,0.0
A0A8C9C2D5,False,6287,0,0.0
A0A0C9WDU6,False,6288,0,0.0
A0A7W7ZAM7,False,6289,0,0.0
A0A914GFU8,False,6290,0,0.0
A0A1C1C8R5,False,6291,0,0.0
E4V5W9,False,6292,0,0.0
A0A7N5J9Z8,False,6293,0,0.0
A0A0M8WPI1,False,6294,0,0.0
A0A8J5TAM3,False,6295,0,0.0
A0A7W3QLQ6,False,6296,0,0.0
A0A0A2VNL5,False,6297,0,0.0
J3N2V0,False,6298,0,0.0
A0A5N6JMN7,False,6299,0,0.0
M4F5T2,False,6300,0,0.0
A0A3P7I0Q3,False,6301,0,0.0
A0A9D3SB35,False,6302,0,0.0
A0A5A7R3L6,False,6303,0,0.0
A0A3P8VGN7,False,6304,0,0.0
A0A7K4KP93,False,6305,0,0.0
A0A0M3QWS7,False,6306,0,0.0
A0A257LDU3,False,6307,0,0.0
A0A6J0CR26,False,6308,0,0.0
A0A8B8MQT3,False,6309,0,0.0
A0A813TTV8,False,6310,0,0.0
B8BN38,False,6311,0,0.0
I3MMK8,False,6312,0,0.0
U3KBP3,False,6313,0,0.0
B9RD13,False,6314,0,0.0
A0A8C8EVR4,False,6315,0,0.0
A0A673JLR8,False,6316,0,0.0
A0A7L3IGJ2,False,3314,0,0.0
A0A8C5I4B4,False,6317,0,0.0
A0A6J2WGY2,False,6318,0,0.0
A0A674HGV2,False,6319,0,0.0
A0A8C6U8V5,False,6320,0,0.0
A0A7L1XU83,False,6321,0,0.0
A0A3P8YHH2,False,6322,0,0.0
A0A7L4D0N9,False,6323,0,0.0
A0A6P3Q5L9,False,6324,0,0.0
A0A8B9NI11,False,6325,0,0.0
A0A4D9ELK5,False,6326,0,0.0
A0A0V1LN36,False,6327,0,0.0
A0A669DAA4,False,6328,0,0.0
A0A8C5E8P1,False,6329,0,0.0
A0A8C5DNF9,False,6330,0,0.0
A0A366IQI0,False,6331,0,0.0
A0A286GF47,False,3328,0,0.0
A0A2A3CFR5,False,3327,0,0.0
A0A2S4Y0J6,False,3334,0,0.0
A0A917RHB9,False,6332,0,0.0
A0A0L6TG75,False,6333,0,0.0
A0A6B3SSC0,False,6334,0,0.0
A0A927I2G1,False,3328,0,0.0
W4LA35,False,6335,0,0.0
A0A1Y6C4F6,False,6336,0,0.0
F9WGN7,False,6337,0,0.0
A0A445M4A4,False,6338,0,0.0
A0A8R1XK67,False,6339,0,0.0
A0A8T0TBI4,False,6340,0,0.0
A0A7K8I7W9,False,6341,0,0.0
A0A6J2Y371,False,6342,0,0.0
A0A9C6X5E5,False,6343,0,0.0
A0A811MPF2,False,6344,0,0.0
A0A2R9C8F3,False,6345,0,0.0
B4KLQ0,False,6346,0,0.0
I1KWM4,False,6347,0,0.0
A0A165UC35,False,6348,0,0.0
A0A8C5FNC4,False,6349,0,0.0
A0A7R7ZLU4,False,6350,0,0.0
F7VX11,False,6351,0,0.0
K2RNW2,False,6352,0,0.0
A0A2G4SI89,False,6353,0,0.0
K7K7E6,False,6354,0,0.0
A0A851CGJ3,False,6355,0,0.0
A0A9B0TI89,False,6356,0,0.0
A0A8T9SDP8,False,6357,0,0.0
A0A4R0P057,False,6358,0,0.0
A0A1S3Y3E4,False,6359,0,0.0
A0A562UVE6,False,6360,0,0.0
A0A1Y1HPJ7,False,6361,0,0.0
A0A7J9EFP0,False,6362,0,0.0
A0A5N5HZQ6,False,6363,0,0.0
A0A545UK63,False,6364,0,0.0
A0A1S3XLQ5,False,6365,0,0.0
A0A0S3T8T4,False,6366,0,0.0
A0A926N361,False,6367,0,0.0
A0A5C7ILN0,False,6368,0,0.0
A0A5P9GR74,False,6369,0,0.0
B9H2Z9,False,6370,0,0.0
A0A2P6P961,False,6371,0,0.0
A0A0U2WG88,False,6372,0,0.0
A0A4R4Y2G0,False,6373,0,0.0
A5CUD3,False,6374,0,0.0
A0A1H4TP22,False,6375,0,0.0
A0A0Q8V560,False,6376,0,0.0
E2Q6A6,False,6377,0,0.0
A0A1C4SWD4,False,6378,0,0.0
A0A4R5CTC4,False,6379,0,0.0
F2R6S9,False,6380,0,0.0
A0A1X4HW64,False,6381,0,0.0
A0A1E5PE92,False,6382,0,0.0
A0A5S4HHX9,False,6383,0,0.0
A0A934U1V6,False,6384,0,0.0
A0A1Q4YCH4,False,6385,0,0.0
A0A089XKC6,False,6386,0,0.0
A0A4R2I877,False,6387,0,0.0
A0A0F0HKL8,False,6388,0,0.0
A0A8C7WR31,False,6389,0,0.0
A0A8C9GPD3,False,6390,0,0.0
A0A3S1BSC6,False,6391,0,0.0
W9QDE9,False,6392,0,0.0
A0A8H4RS00,False,6393,0,0.0
A0A1S3A3F9,False,6394,0,0.0
A0A7L1VRV9,False,6395,0,0.0
A0A2U4A3F1,False,6396,0,0.0
A0A1D3TML8,False,6397,0,0.0
A0A0E0DHW9,False,6398,0,0.0
A0A1X7U8D0,False,6399,0,0.0
A0A915PP98,False,6400,0,0.0
A0A0C9MKJ2,False,6401,0,0.0
A0A5E4CSF7,False,6402,0,0.0
A0A084QN47,False,6403,0,0.0
A0A3L6QA25,False,6404,0,0.0
A0A8H7C125,False,6405,0,0.0
A0A565CCF6,False,6406,0,0.0
R9AA05,False,6407,0,0.0
A0A4Q4YGS9,False,6408,0,0.0
X0CDH4,False,6409,0,0.0
A0A1Y1UCH7,False,6410,0,0.0
A0A671SQ07,False,6411,0,0.0
A0A8H7P0V0,False,6412,0,0.0
A0A2U9C9G8,False,6394,0,0.0
Q7RQA4,False,6413,0,0.0
J5JVL2,False,6414,0,0.0
A0A367KXZ3,False,6415,0,0.0
A0A341AFU5,False,6416,0,0.0
I4Y7C2,False,6417,0,0.0
A0A3Q3H2C8,False,6418,0,0.0
A0A6P6CUB3,False,6419,0,0.0
A0A8I6WX02,False,6420,0,0.0
B4FKG5,False,6421,0,0.0
A0A5A7PPC5,False,6422,0,0.0
A0A834LC70,False,6423,0,0.0
A0A022QTT8,False,6424,0,0.0
A0A811R2B5,False,6425,0,0.0
A0A4S8K7L7,False,6426,0,0.0
A0A843UPF4,False,6427,0,0.0
A0A8B8QC37,False,6428,0,0.0
A0A1B6PBD9,False,6429,0,0.0
A0A3B6EQP0,False,6430,0,0.0
A0A3B6H3P0,False,6431,0,0.0
A0A8B9ALV3,False,6432,0,0.0
A0A2C9WGH2,False,6433,0,0.0
A0A9D4UZ87,False,6434,0,0.0
A0A2C9WHD1,False,6435,0,0.0
A0A6J1DFD1,False,6436,0,0.0
A0A453GTF4,False,6437,0,0.0
A0A7J0GGK9,False,6438,0,0.0
A0A453GTA8,False,6439,0,0.0
A0A8I7BB79,False,6440,0,0.0
A0A8J5GK83,False,6441,0,0.0
M1A8I5,False,6442,0,0.0
A0A2C9WHM2,False,6443,0,0.0
A0A445F6A3,False,6444,0,0.0
A0A0D9VAN5,False,6445,0,0.0
C5YGE3,False,6446,0,0.0
A0A1E5V9H4,False,6447,0,0.0
A0A8T2RT16,False,6448,0,0.0
A0A3B6B0N8,False,6449,0,0.0
A0A8T0CU73,False,6450,0,0.0
A0A444XUG3,False,6451,0,0.0
A0A2C9WF05,False,6452,0,0.0
A0A0E0CD71,False,6453,0,0.0
A0A428J4H9,False,6454,0,0.0
A0A5P9HKU7,False,6455,0,0.0
A0A263BR29,False,6456,0,0.0
A0A2C1K606,False,6457,0,0.0
A0A0M0LI45,False,6458,0,0.0
Q65K91,False,6459,0,0.0
A0A073KFA8,False,6457,0,0.0
A0A4R1QFF3,False,6456,0,0.0
Q819J2,False,6460,0,0.0
A0A926NIR2,False,6461,0,0.0
A0A940NPU8,False,6462,0,0.0
A0A179SZT1,False,6458,0,0.0
A0A176J8S2,False,6463,0,0.0
A0A0V8J8V9,False,6464,0,0.0
A0A7W0BTW5,False,6456,0,0.0
Q5L148,False,6465,0,0.0
A0A7X2LYP4,False,6458,0,0.0
A0A4R6UGH6,False,6462,0,0.0
K8EL44,False,6466,0,0.0
A0A233RC38,False,6467,0,0.0
W9DQ76,False,6468,0,0.0
A0A2T0LQH2,False,6469,0,0.0
A0A8J7IHP9,False,6470,0,0.0
A0A090IR81,False,6471,0,0.0
A0A8J3QPG0,False,6472,0,0.0
L8M4G0,False,6473,0,0.0
A0A2W0H9X4,False,6474,0,0.0
A0A0D1KCT0,False,6475,0,0.0
A0A1B9N655,False,6476,0,0.0
A0A5N8V3S9,False,6477,0,0.0
A0A285R8Y3,False,6478,0,0.0
A0A4R5BUP4,False,6479,0,0.0
A0A2I5TEE9,False,6480,0,0.0
S7X8A2,False,6481,0,0.0
A0A1N6KBK5,False,6482,0,0.0
A0A0U1NM66,False,6483,0,0.0
A0A561UL95,False,6484,0,0.0
D7B1Y6,False,6485,0,0.0
A0A0B7GQ85,False,6486,0,0.0
A0A1N6URR0,False,6487,0,0.0
A0A3S8U251,False,6488,0,0.0
A0A6N8IP54,False,6489,0,0.0
A0A7R6PHM7,False,6490,0,0.0
G7LYN2,False,6491,0,0.0
A0A2N3Q183,False,6492,0,0.0
A0A7G5ZE60,False,6493,0,0.0
A0A1S2LR34,False,6494,0,0.0
A0A0N8HBF2,False,6495,0,0.0
A0A8J7MDJ1,False,6496,0,0.0
A0A5C4U429,False,6497,0,0.0
U5T4E6,False,6498,0,0.0
A0A565APH5,False,6499,0,0.0
A0A2R6PL06,False,6500,0,0.0
A0A6J1Q5F4,False,6501,0,0.0
A0A7J8MWK5,False,6502,0,0.0
C1E3G7,False,6503,0,0.0
A0A1I5VGQ9,False,6504,0,0.0
A0A6P6TGL0,False,6505,0,0.0
B2HFI0,False,6506,0,0.0
A0A2U9T3T6,False,6507,0,0.0
A0A384CM59,False,6508,0,0.0
A0A5P9CP62,False,6509,0,0.0
A0A178ZJE7,False,6510,0,0.0
A0A940X336,False,6511,0,0.0
A0A8C3W9J0,False,6512,0,0.0
A0A7I7Y2L2,False,6513,0,0.0
C5Y9L4,False,6514,0,0.0
A0A011PBQ1,False,6515,0,0.0
A0A7K9MEI0,False,6516,0,0.0
A0A6M2BLY0,False,6517,0,0.0
A0A090LZU8,False,6518,0,0.0
A0A5D3CTJ4,False,6519,0,0.0
A0A0F5FGK2,False,6520,0,0.0
A0A2K1WQE8,False,6521,0,0.0
A0A1B8EK03,False,6522,0,0.0
A0A6A3CZD0,False,6523,0,0.0
A0A0K0IK40,False,6524,0,0.0
A0A5E4FLQ3,False,6525,0,0.0
A0A1Y2C5Q7,False,6526,0,0.0
A0A0S7BC88,False,6527,0,0.0
G1TDP9,False,6528,0,0.0
A0A7J0DTB4,False,6529,0,0.0
A0A098EM23,False,6530,0,0.0
A0A0Q3KW47,False,6531,0,0.0
A0A671SEH1,False,6532,0,0.0
A0A7N2RA42,False,6533,0,0.0
A0A0B8NWG0,False,6534,0,0.0
K9RW88,False,6535,0,0.0
A0A2Z2KM98,False,6536,0,0.0
H3GS99,False,6537,0,0.0
A0A2I0SEC1,False,6538,0,0.0
A0A1Q8QXW7,False,6539,0,0.0
A0A1I5S1U2,False,6540,0,0.0
A0A5Q3H6T1,False,6541,0,0.0
A0A452SBV6,False,6542,0,0.0
A0A6P1TK03,False,6543,0,0.0
A0A804MZ30,False,6544,0,0.0
A0A8T2SUY1,False,6545,0,0.0
A0A7K8V1L6,False,6546,0,0.0
F4CVN2,False,6547,0,0.0
A0A5Q0LDI0,False,6548,0,0.0
Q2FT25,False,6549,0,0.0
A0A2H3HZZ4,False,6550,0,0.0
A0A4V0YDG2,False,6551,0,0.0
A0A9W3CPX5,False,6552,0,0.0
A0A176W8F8,False,6553,0,0.0
A0A2S6C613,False,6554,0,0.0
A0A0Q5QXT4,False,6555,0,0.0
A0A4R2JLP0,False,6556,0,0.0
A0A6A3X1L5,False,6557,0,0.0
A0A2I0ID18,False,6558,0,0.0
A0A8X8C2C7,False,6559,0,0.0
A0A4R6J4S9,False,6560,0,0.0
A0A5N5JAC0,False,6561,0,0.0
A0A250XIH2,False,6562,0,0.0
S3B6B5,False,6563,0,0.0
N2A9Z7,False,6564,0,0.0
A0A453R5Q3,False,6565,0,0.0
A5E4G6,False,6566,0,0.0
G8S7B7,False,6567,0,0.0
A0A094HH30,False,6568,0,0.0
A0A0H2RJ91,False,6569,0,0.0
A0A011PTA3,False,6570,0,0.0
A0A8J5KR63,False,6571,0,0.0
A0A6P6II05,False,6572,0,0.0
D0NUD6,False,6573,0,0.0
A0A395RIC3,False,6574,0,0.0
A0A653WS60,False,6575,0,0.0
A0A1G6WZJ9,False,6576,0,0.0
A0A917J4G0,False,6577,0,0.0
F0Z3K6,False,6578,0,0.0
A0A117RTP6,False,6579,0,0.0
A0A562IX55,False,6580,0,0.0
A0A098M5B0,False,6581,0,0.0
A0A5B8Z0L1,False,6582,0,0.0
A0A1T5LAI9,False,6583,0,0.0
A0A2G4F098,False,6584,0,0.0
A0A7Y5KLK2,False,6585,0,0.0
K9RPX3,False,6586,0,0.0
A0A512L9H5,False,6587,0,0.0
A0A1G9HBU5,False,6588,0,0.0
A0A1M6REE8,False,6589,0,0.0
A0A1V0RSW8,False,6590,0,0.0
Q67M99,False,6591,0,0.0
A0A9E7UA47,False,6592,0,0.0
A0A0M8SMQ1,False,6593,0,0.0
A0A0K0GAX5,False,6594,0,0.0
A0A1B3XPT1,False,6595,0,0.0
D3SW69,False,6596,0,0.0
A0A925ZIP0,False,6597,0,0.0
T0RAK4,False,6598,0,0.0
A0A6I1MNB6,False,6599,0,0.0
A0A1H9HWN9,False,6600,0,0.0
A0A934S1C4,False,6601,0,0.0
A0A501WZB0,False,6602,0,0.0
J1E877,False,6603,0,0.0
H2J3E2,False,6604,0,0.0
A0A2N0ZI60,False,6605,0,0.0
A0A1W1VME6,False,6606,0,0.0
A0A5C8JS79,False,6607,0,0.0
A0A1V0TXN8,False,6608,0,0.0
A0A3M0I7G0,False,6609,0,0.0
A0A1C5JMQ2,False,6610,0,0.0
U1JRH8,False,6611,0,0.0
A0A9J6QZ75,False,6612,0,0.0
A0A927CAA8,False,6613,0,0.0
A0A1H9FX95,False,6614,0,0.0
A0A124EGI9,False,6615,0,0.0
A0A091D2H8,False,6616,0,0.0
A0A1Y5SYP3,False,6617,0,0.0
C9QHT3,False,6618,0,0.0
A0A6J0GZB4,False,6619,0,0.0
M3ZWJ2,False,6620,0,0.0
A0A517SG13,False,6621,0,0.0
A0A1X0NJG3,False,6622,0,0.0
A0A1S3PG98,False,6623,0,0.0
A0A926F8S7,False,6624,0,0.0
A0A3M0IFJ1,False,6625,0,0.0
A0A975H179,False,6626,0,0.0
A0A8C6YAH1,False,6627,0,0.0
A0A0P9CL66,False,6628,0,0.0
Q6F958,False,6629,0,0.0
A0A5K4F0I9,False,6630,0,0.0
A0A5C5W1K6,False,6631,0,0.0
A0A0C2JBM7,False,6632,0,0.0
G3NTA6,False,6633,0,0.0
A0A673XAP3,False,6634,0,0.0
A0A7J7QYM8,False,6635,0,0.0
S0L5B1,False,6636,0,0.0
A0A6P5JTC2,False,6637,0,0.0
A0A7L0LAL6,False,6638,0,0.0
A0A7Y9EWB9,False,6639,0,0.0
A0A7L3X291,False,6640,0,0.0
G5BEI9,False,6641,0,0.0
A0A667ZNK3,False,6642,0,0.0
A0A667GS59,False,6643,0,0.0
M4ANI2,False,6644,0,0.0
A0A4R2FIK9,False,6645,0,0.0
A0A226MVB6,False,6646,0,0.0
A0A944KNG2,False,6647,0,0.0
A0A8C7JEI9,False,6648,0,0.0
A0A2T0Q6F1,False,6649,0,0.0
A0A9E7EEZ6,False,6650,0,0.0
A0A7K9MUS7,False,6651,0,0.0
F9D6V7,False,6636,0,1.0
A0A1M6D7E6,False,6652,0,0.0
A0A2W2LPW5,False,6653,0,0.0
A0A512DCJ6,False,6654,0,0.0
A0A6A9US37,False,6655,0,0.0
A0A919S472,False,6656,0,0.0
A0A554A292,False,6657,0,0.0
A0A923E847,False,6658,0,0.0
A0A6L5ENN4,False,6659,0,0.0
A0A0Q7QIP4,False,6660,0,0.0
A0A0K2ASA0,False,6661,0,0.0
A0A975IXM7,False,6662,0,0.0
A0A514K171,False,6663,0,0.0
A0A7G9RHA2,False,6664,0,0.0
A0A1G7ENI6,False,6665,0,0.0
A0A084JHP4,False,6666,0,0.0
I3E2Y2,False,6667,0,0.0
A0A4P6KGJ7,False,6668,0,0.0
M0QHN2,False,6669,0,0.0
F0Z3L7,False,6670,0,0.0
A0A410DWF1,False,6671,0,0.0
A0A3M0I7T9,False,6672,0,0.0
A0A1C1YVC5,False,6673,0,0.0
A0A415X8B2,False,6665,0,1.0
A0A0L6JUE6,False,6674,0,0.0
A0A1B8W3J0,False,6675,0,0.0
S0FTX9,False,6676,0,0.0
A0A923KPG5,False,6677,0,0.0
A0A1K1LPY2,False,6678,0,0.0
A0A418UUP0,False,6679,0,0.0
A0A0X3XP29,False,6680,0,0.0
A0A6B3AB92,False,6681,0,0.0
M3ELS5,False,6682,0,0.0
A0A1M5AW36,False,6683,0,0.0
A0A940P9V2,False,6684,0,0.0
A0A251XHF3,False,6685,0,0.0
A0A7W8AF88,False,6686,0,0.0
A0A1Q2HW43,False,6687,0,0.0
A0A5C4W4V7,False,6688,0,0.0
A0A7T5EWM6,False,6689,0,0.0
A0A0D1Y0E2,False,6690,0,0.0
A0A0F2C653,False,6691,0,0.0
A0A343JAK6,False,6692,0,0.0
A0A496AMV9,False,6693,0,0.0
A0A3E3I774,False,6694,0,0.0
A0A7W8HAU2,False,6695,0,0.0
A0A1G7QJ06,False,6696,0,0.0
A0A1M6ILN2,False,6697,0,0.0
D4MSK7,False,6698,0,0.0
M1Z2H2,False,6699,0,0.0
R2T5J7,False,6700,0,0.0
A0A2H5B2X2,False,6701,0,0.0
A0A6A7K4H0,False,6702,0,0.0
E0QSJ5,False,6703,0,0.0
A0A0J1GE68,False,6704,0,0.0
G8QW47,False,6706,0,0.0
W7UGG5,False,6707,0,0.0
A0A5C5YFM0,False,6708,0,0.0
A0A3N1XHZ9,False,6709,0,0.0
A0A1U6J2H0,False,6709,0,1.0
A0A5B1CQX2,False,6710,0,0.0
N1ZYU9,False,6711,0,0.0
A0A1N7K0U3,False,6712,0,0.0
A0A099S3X4,False,6694,0,1.0
A0A4R1ME94,False,6714,0,0.0
A0A096DJ39,False,6715,0,0.0
A0A517STU1,False,6716,0,0.0
A0A7X2H6M2,False,6692,0,1.0
A0A0C1U3X4,False,6717,0,0.0
R9ILL5,False,6718,0,0.0
A0A5D0CS28,False,6703,0,1.0
G5F4T0,False,6719,0,0.0
A0A397R030,False,6720,0,0.0
A0A5S5BU14,False,6721,0,0.0
C5BXR4,False,6722,0,0.0
A0A918AMH4,False,6723,0,0.0
A0A7K0C6Q2,False,6724,0,0.0
A0A369BNM0,False,6725,0,0.0
A0A8J3PK92,False,6726,0,0.0
A0A4V2Q083,False,6727,0,0.0
A0A1I2DFH3,False,6728,0,0.0
A0A1B2HJ26,False,6729,0,0.0
A0A0B0D922,False,6730,0,0.0
A0A2T6BXA5,False,6731,0,0.0
A0A495Y272,False,6732,0,0.0
A0A8J8MLS1,False,6733,0,0.0
A0A559JL86,False,6734,0,0.0
A0A2T1C913,False,6735,0,0.0
G8S851,False,6736,0,0.0
A0A1R1CD93,False,6737,0,0.0
D2BF14,False,6738,0,0.0
A0A940SVH7,False,6739,0,0.0
A0A8J7E635,False,6740,0,0.0
A0A7G1P961,False,6741,0,0.0
L7EUW9,False,6742,0,0.0
A0A1H7XYT0,False,6743,0,0.0
A0A0N8GHC9,False,6744,0,0.0
A0A6P2C7D7,False,6745,0,0.0
A7NKA0,False,6746,0,0.0
A0A239LH95,False,6747,0,0.0
A0A098MCG6,False,6748,0,0.0
A0A077ATT9,False,6749,0,0.0
A0A942L0Q7,False,6750,0,0.0
A0A0Q4R4U6,False,6751,0,0.0
A0A074M7J7,False,6752,0,0.0
H8MUL3,False,6753,0,0.0
A0A916VL95,False,6754,0,0.0
A0A172TPW8,False,6755,0,0.0
A0A1W1VLB6,False,6756,0,0.0
R9PEK8,False,6757,0,0.0
A0A2R5GV97,False,6758,0,0.0
A0A2R6PFL8,False,6759,0,0.0
A0A7K8QJC6,False,6760,0,0.0
A0A2Z6NEB5,False,6761,0,0.0
A0A452Y6Y4,False,6762,0,0.0
A0A8J6CIC1,False,6763,0,0.0
A0A7K7BC83,False,6764,0,0.0
A0A3S4NL96,False,6765,0,0.0
A0A059LIF1,False,6766,0,0.0
A0A540NME8,False,6767,0,0.0
W2QV54,False,6768,0,0.0
A0A5D2ZIE5,False,6769,0,0.0
A0A7R9MJ38,False,6770,0,0.0
A0A6A2YN62,False,6771,0,0.0
A0A8J5HHF8,False,6772,0,0.0
A0A8S9KIP6,False,6773,0,0.0
A0A0D1Y745,False,6774,0,0.0
A0A445AGB6,False,6775,0,0.0
A0A8B8MNC2,False,6776,0,0.0
A0A9R1V887,False,6777,0,0.0
A0A6A1W171,False,6778,0,0.0
G1TCM8,False,6779,0,0.0
A0A183K609,False,6780,0,0.0
A0A3L6SM03,False,6781,0,0.0
A0A059JAQ5,False,6782,0,0.0
A0A3B6B2Q1,False,6783,0,0.0
A0A2K1XBB0,False,6784,0,0.0
A0A8J5CQ49,False,6785,0,0.0
A0A2U1NS30,False,6786,0,0.0
A0A1E5W4G5,False,6787,0,0.0
A0A2A3EMK8,False,6788,0,0.0
A0A084FZ90,False,6789,0,0.0
F6XWY6,False,6790,0,0.0
A0A5E4A3X1,False,6791,0,0.0
A0A817F4N7,False,6792,0,0.0
D7TRK9,False,6793,0,0.0
F4PA73,False,6794,0,0.0
A0A6P4AE46,False,6795,0,0.0
A0A8J4RWJ3,False,6796,0,0.0
A0A9R0IZV1,False,6797,0,0.0
A0A4S8JCQ3,False,6798,0,0.0
A0A199W7B4,False,6799,0,0.0
A0A5J5BL26,False,6800,0,0.0
A0A7N0V2X1,False,6801,0,0.0
A0A0E0AV07,False,6802,0,0.0
A0A068UVR7,False,6803,0,0.0
A0A2P6VIF8,False,6804,0,0.0
A0A078GDF2,False,6805,0,0.0
A0A0E0LUM4,False,6806,0,0.0
A0A444Z2Z1,False,6807,0,0.0
A0A2G3A1I3,False,6808,0,0.0
A0A1U7ZR31,False,6809,0,0.0
A0A314YC60,False,6810,0,0.0
A0A5J9T6N1,False,6798,0,0.0
A0A1S3YBC4,False,6811,0,0.0
A0A9J6A0Q6,False,6812,0,0.0
A0A6A4L2B0,False,6813,0,0.0
A0A7J8RU69,False,6814,0,0.0
A0A1R3JTT4,False,6815,0,0.0
A0A2G5CW18,False,6816,0,0.0
A0A6A6MQC9,False,6817,0,0.0
A0A059LSI8,False,6818,0,0.0
A0A7J7MYH3,False,6819,0,0.0
A0A4Y7JL62,False,6820,0,0.0
A0A8B8LCT5,False,6821,0,0.0
A0A6G1CFY1,False,6822,0,0.0
A0A7J7HZ06,False,6823,0,0.0
A0A176VC15,False,6824,0,0.0
A0A445L1D6,False,6825,0,0.0
A0A6J0N4Y2,False,6826,0,0.0
D7LRF0,False,6827,0,0.0
A0A6J0JP84,False,6828,0,0.0
A0A1U7ZR84,False,6829,0,0.0
A0A4U6W688,False,6830,0,0.0
A0A0D3H5X2,False,6831,0,0.0
A0A0D3DDQ1,False,6832,0,0.0
M5WQV1,False,6833,0,0.0
A0A5J9T6T7,False,6834,0,0.0
A0A453FZI4,False,6835,0,0.0
A0A078GFL0,False,6836,0,0.0
A0A383WLM4,False,6837,0,0.0
I1JZR0,False,6838,0,0.0
A0A4P1RWY0,False,6839,0,0.0
A0A6J1E3M4,False,6840,0,0.0
A0A835WIE6,False,6841,0,0.0
A0A251PFY7,False,6842,0,0.0
A0A1Z5RLJ6,False,6843,0,0.0
A0A0E0LD25,False,6844,0,0.0
A0A0E0II92,False,6845,0,0.0
A0A8S4H2H1,False,6846,0,0.0
A0A8J4RUR8,False,6847,0,0.0
A0A835BVH3,False,6848,0,0.0
A0A6J1AFE3,False,6849,0,0.0
A0A8T0TKV7,False,6850,0,0.0
A0A250XQU5,False,6851,0,0.0
A0A8T3BP97,False,6852,0,0.0
A0A8T0JE30,False,6853,0,0.0
A0A8J5T5X4,False,6854,0,0.0
A0A8X7V7F7,False,6855,0,0.0
A0A8X8ATX8,False,6856,0,0.0
A0A1S4A565,False,6857,0,0.0
A0A5D3A658,False,6858,0,0.0
A0A445GJV1,False,6859,0,0.0
A0A1J6IJ53,False,6860,0,0.0
A0A2K3P6D3,False,6861,0,0.0
A0A5C7H1B6,False,6862,0,0.0
A0A2P6RXZ4,False,6863,0,0.0
A0A453QT35,False,6864,0,0.0
A0A8J5HBL3,False,6865,0,0.0
A0A7J0D926,False,6866,0,0.0
A0A453QS81,False,6867,0,0.0
A0A834HB33,False,6868,0,0.0
A0A7J7G6E7,False,6869,0,0.0
A0A1U8NUC3,False,6870,0,0.0
A0A8T0QCD5,False,6871,0,0.0
A0A835D439,False,6872,0,0.0
A0A2I4H7G3,False,6873,0,0.0
A0A833VL37,False,6874,0,0.0
A0A087GZ49,False,6875,0,0.0
A0A3L6RAM4,False,6876,0,0.0
B9GL97,False,6877,0,0.0
A0A5N6RFM0,False,6878,0,0.0
A0A151QZK4,False,6879,0,0.0
M4CT91,False,6880,0,0.0
A0A2P5Y1D3,False,6881,0,0.0
A0A9D5BI00,False,6882,0,0.0
A0A2P6SNP7,False,6883,0,0.0
A0A8J5YEN6,False,6884,0,0.0
M1AW36,False,6885,0,0.0
A0A3Q0EWJ1,False,6886,0,0.0
A0A811S9X9,False,6887,0,0.0
A0A453QS39,False,6888,0,0.0
A0A3Q7HWH9,False,6889,0,0.0
A0A5D2XIW9,False,6890,0,0.0
I2GAD5,False,6891,0,1.0
A0A0G4DHW8,False,6891,0,2.0
A0A410JAQ1,False,6892,0,0.0
A0A8J2AKE4,False,6893,0,0.0
A0A3A9K4E5,False,6894,0,0.0
A0A929FYP4,False,6895,0,0.0
A0A8S0Y5R5,False,6896,0,0.0
A0A162MAP7,False,6897,0,0.0
A0A3E3JYW7,False,6898,0,0.0
A0A6A8DHG2,False,6899,0,0.0
J0NHJ7,False,6900,0,0.0
A0A139H998,False,6901,0,0.0
A0A0P1AXD1,False,6902,0,0.0
A0A366IHG2,False,6903,0,0.0
A0A5R9FBS2,False,6904,0,0.0
A0A9K3KNZ0,False,6905,0,0.0
